,graph_idx,dim,info
107,554,11,0.009550427086651325
108,554,12,0.009761135093867779
109,554,13,0.012476182542741299
110,554,14,0.012805449776351452
111,554,15,0.007773734163492918
112,555,0,0.29703471064567566
113,555,1,0.3787990212440491
114,555,2,0.18145348131656647
115,555,3,0.012610049918293953
116,555,4,0.009536181576550007
117,555,5,0.011130581609904766
118,555,6,0.008731883950531483
119,555,7,0.010742513462901115
120,555,8,0.010177696123719215
121,555,9,0.009340429678559303
122,555,10,0.010857903398573399
123,555,11,0.01020196545869112
124,555,12,0.009385761804878712
125,555,13,0.015329048037528992
126,555,14,0.007249897345900536
127,555,15,0.017418893054127693
128,560,0,0.4031994342803955
129,560,1,0.29811549186706543
130,560,2,0.12366210669279099
131,560,3,0.01463753916323185
132,560,4,0.011336540803313255
133,560,5,0.008565215393900871
134,560,6,0.013508732430636883
135,560,7,0.013880862854421139
136,560,8,0.011265306733548641
137,560,9,0.013298872858285904
138,560,10,0.012807920575141907
139,560,11,0.016724899411201477
140,560,12,0.01943090371787548
141,560,13,0.012110655196011066
142,560,14,0.011389744468033314
143,560,15,0.01606576517224312
144,562,0,0.34907880425453186
145,562,1,0.2842535078525543
146,562,2,0.1568765789270401
147,562,3,0.017201745882630348
148,562,4,0.012552425265312195
149,562,5,0.017472045496106148
150,562,6,0.012887168675661087
151,562,7,0.01383715495467186
152,562,8,0.01078737061470747
153,562,9,0.012354454025626183
154,562,10,0.01764034479856491
155,562,11,0.012410089373588562
156,562,12,0.01366468332707882
157,562,13,0.023399604484438896
158,562,14,0.02317706122994423
159,562,15,0.022406965494155884
160,565,0,0.45520028471946716
161,565,1,0.32838335633277893
162,565,2,0.07033221423625946
163,565,3,0.013499826192855835
164,565,4,0.012388395145535469
165,565,5,0.008630638010799885
166,565,6,0.010748176835477352
167,565,7,0.015447545796632767
168,565,8,0.012741499580442905
169,565,9,0.011206169612705708
170,565,10,0.010189421474933624
171,565,11,0.009314695373177528
172,565,12,0.012055270373821259
173,565,13,0.008318142965435982
174,565,14,0.01269980426877737
175,565,15,0.008844541385769844
176,574,0,0.3557261824607849
177,574,1,0.2967657744884491
178,574,2,0.17547455430030823
179,574,3,0.021207842975854874
180,574,4,0.013043968006968498
181,574,5,0.009376833215355873
182,574,6,0.012886706739664078
183,574,7,0.01784748025238514
184,574,8,0.012459596619009972
185,574,9,0.013043511658906937
186,574,10,0.01244637742638588
187,574,11,0.01860005222260952
188,574,12,0.008602381683886051
189,574,13,0.01090112142264843
190,574,14,0.011797734536230564
191,574,15,0.009819897823035717
192,581,0,0.3507915139198303
193,581,1,0.3280241787433624
194,581,2,0.1395772397518158
195,581,3,0.01564248651266098
196,581,4,0.015679866075515747
197,581,5,0.01736813597381115
198,581,6,0.014654461294412613
199,581,7,0.008578071370720863
200,581,8,0.012329697608947754
201,581,9,0.012001209892332554
202,581,10,0.017980819568037987
203,581,11,0.0139173474162817
204,581,12,0.012476915493607521
205,581,13,0.012406762689352036
206,581,14,0.011812258511781693
207,581,15,0.016759037971496582
208,589,0,0.45598262548446655
209,589,1,0.2373763620853424
210,589,2,0.12490203976631165
211,589,3,0.016583388671278954
212,589,4,0.010936807841062546
213,589,5,0.008312977850437164
214,589,6,0.015730971470475197
215,589,7,0.010249198414385319
216,589,8,0.016808772459626198
217,589,9,0.009705114178359509
218,589,10,0.01608077995479107
219,589,11,0.016135351732373238
220,589,12,0.013977568596601486
221,589,13,0.017615895718336105
222,589,14,0.00992722250521183
223,589,15,0.01967490278184414
224,594,0,0.4403654932975769
225,594,1,0.24941395223140717
226,594,2,0.07128839939832687
227,594,3,0.01946873962879181
228,594,4,0.013726579025387764
229,594,5,0.015987368300557137
230,594,6,0.01856071688234806
231,594,7,0.01396562997251749
232,594,8,0.014558623544871807
233,594,9,0.020693643018603325
234,594,10,0.017169034108519554
235,594,11,0.02683113142848015
236,594,12,0.017432792112231255
237,594,13,0.020376143977046013
238,594,14,0.018717613071203232
239,594,15,0.021444151178002357
240,606,0,0.40754613280296326
241,606,1,0.3209148943424225
242,606,2,0.09463202208280563
243,606,3,0.008623974397778511
244,606,4,0.01562681794166565
245,606,5,0.010479298420250416
246,606,6,0.008173813112080097
247,606,7,0.020954851061105728
248,606,8,0.013274144381284714
249,606,9,0.00761729059740901
250,606,10,0.01662401482462883
251,606,11,0.011042062193155289
252,606,12,0.01331009715795517
253,606,13,0.01225572545081377
254,606,14,0.025283941999077797
255,606,15,0.013640914112329483
256,610,0,0.4234775900840759
257,610,1,0.3781872093677521
258,610,2,0.057491935789585114
259,610,3,0.010741785168647766
260,610,4,0.011091052554547787
261,610,5,0.014419928193092346
262,610,6,0.009322181344032288
263,610,7,0.013894437812268734
264,610,8,0.013798237778246403
265,610,9,0.00861324556171894
266,610,10,0.015776265412569046
267,610,11,0.010466473177075386
268,610,12,0.01256467867642641
269,610,13,0.0061553725972771645
270,610,14,0.008008599281311035
271,610,15,0.0059909941628575325
272,611,0,0.4513152539730072
273,611,1,0.29115238785743713
274,611,2,0.11304139345884323
275,611,3,0.009987913072109222
276,611,4,0.013486664742231369
277,611,5,0.012321919202804565
278,611,6,0.011255800724029541
279,611,7,0.013371164910495281
280,611,8,0.01188344694674015
281,611,9,0.009625489823520184
282,611,10,0.008734759874641895
283,611,11,0.009502146393060684
284,611,12,0.015924526378512383
285,611,13,0.011194010265171528
286,611,14,0.006200647912919521
287,611,15,0.01100246049463749
288,617,0,0.3366268575191498
289,617,1,0.3201051354408264
290,617,2,0.106610968708992
291,617,3,0.019712425768375397
292,617,4,0.014338035136461258
293,617,5,0.020810512825846672
294,617,6,0.018357304856181145
295,617,7,0.013539820909500122
296,617,8,0.015347191132605076
297,617,9,0.014655260369181633
298,617,10,0.01934639737010002
299,617,11,0.022011088207364082
300,617,12,0.016804257407784462
301,617,13,0.019143588840961456
302,617,14,0.022380370646715164
303,617,15,0.020210767164826393
304,623,0,0.46065038442611694
305,623,1,0.20705677568912506
306,623,2,0.12841950356960297
307,623,3,0.01684325374662876
308,623,4,0.01740831322968006
309,623,5,0.020742401480674744
310,623,6,0.01878231018781662
311,623,7,0.01230969000607729
312,623,8,0.0102802449837327
313,623,9,0.026330480352044106
314,623,10,0.01774030178785324
315,623,11,0.009972701780498028
316,623,12,0.013410251587629318
317,623,13,0.013478468172252178
318,623,14,0.013855365104973316
319,623,15,0.012719557620584965
320,626,0,0.38276514410972595
321,626,1,0.38386762142181396
322,626,2,0.07800228148698807
323,626,3,0.009561451151967049
324,626,4,0.01187469158321619
325,626,5,0.009403202682733536
326,626,6,0.012494152411818504
327,626,7,0.010262935422360897
328,626,8,0.008858033455908298
329,626,9,0.01963575929403305
330,626,10,0.005626786965876818
331,626,11,0.01686655357480049
332,626,12,0.012043710798025131
333,626,13,0.01144082099199295
334,626,14,0.017736779525876045
335,626,15,0.009560070000588894
336,631,0,0.35813891887664795
337,631,1,0.28120434284210205
338,631,2,0.14807331562042236
339,631,3,0.01695076748728752
340,631,4,0.029264431446790695
341,631,5,0.015092592686414719
342,631,6,0.011444956064224243
343,631,7,0.017225034534931183
344,631,8,0.011699925176799297
345,631,9,0.012530036270618439
346,631,10,0.01740369014441967
347,631,11,0.013829151168465614
348,631,12,0.011020689271390438
349,631,13,0.023019149899482727
350,631,14,0.017240824177861214
351,631,15,0.015862178057432175
352,633,0,0.4844597578048706
353,633,1,0.3085944652557373
354,633,2,0.07974301278591156
355,633,3,0.009621676057577133
356,633,4,0.017278309911489487
357,633,5,0.006496860180050135
358,633,6,0.006454234477132559
359,633,7,0.006841772701591253
360,633,8,0.008205083198845387
361,633,9,0.011998411267995834
362,633,10,0.009550278075039387
363,633,11,0.009770510718226433
364,633,12,0.008546443656086922
365,633,13,0.011634672991931438
366,633,14,0.01050651352852583
367,633,15,0.010298003442585468
368,636,0,0.4002189636230469
369,636,1,0.3208036422729492
370,636,2,0.12764392793178558
371,636,3,0.007610352709889412
372,636,4,0.011751542799174786
373,636,5,0.00994274951517582
374,636,6,0.011173196136951447
375,636,7,0.012264839373528957
376,636,8,0.012699801474809647
377,636,9,0.012995273806154728
378,636,10,0.010957662016153336
379,636,11,0.013222718611359596
380,636,12,0.014818954281508923
381,636,13,0.010332130827009678
382,636,14,0.012952212244272232
383,636,15,0.01061202771961689
384,639,0,0.41467174887657166
385,639,1,0.23553848266601562
386,639,2,0.15758730471134186
387,639,3,0.013861582614481449
388,639,4,0.01688249222934246
389,639,5,0.01595589704811573
390,639,6,0.013473527505993843
391,639,7,0.015625903382897377
392,639,8,0.013901869766414165
393,639,9,0.01635935716331005
394,639,10,0.012091930955648422
395,639,11,0.011363808065652847
396,639,12,0.01682739332318306
397,639,13,0.014253192581236362
398,639,14,0.017072075977921486
399,639,15,0.014533421956002712
400,644,0,0.34057363867759705
401,644,1,0.3013090193271637
402,644,2,0.17628546059131622
403,644,3,0.012061957269906998
404,644,4,0.017853958532214165
405,644,5,0.007308145519345999
406,644,6,0.015412047505378723
407,644,7,0.014517056755721569
408,644,8,0.018794167786836624
409,644,9,0.011997266672551632
410,644,10,0.020026428624987602
411,644,11,0.013691782020032406
412,644,12,0.011773047968745232
413,644,13,0.010408266447484493
414,644,14,0.016692668199539185
415,644,15,0.011295091360807419
416,647,0,0.3617357313632965
417,647,1,0.3543872535228729
418,647,2,0.07390674948692322
419,647,3,0.018452925607562065
420,647,4,0.01585688441991806
421,647,5,0.01908988505601883
422,647,6,0.0161298681050539
423,647,7,0.02062913030385971
424,647,8,0.01501766499131918
425,647,9,0.009500796906650066
426,647,10,0.013241023756563663
427,647,11,0.01587490364909172
428,647,12,0.012529736384749413
429,647,13,0.017839839681982994
430,647,14,0.014095108956098557
431,647,15,0.02171250432729721
432,650,0,0.4175753593444824
433,650,1,0.3024216890335083
434,650,2,0.09638034552335739
435,650,3,0.018376249819993973
436,650,4,0.014521365985274315
437,650,5,0.010249321348965168
438,650,6,0.009744280017912388
439,650,7,0.018397053703665733
440,650,8,0.015717610716819763
441,650,9,0.011430500075221062
442,650,10,0.013331578113138676
443,650,11,0.009585737250745296
444,650,12,0.014081966131925583
445,650,13,0.017652764916419983
446,650,14,0.015276775695383549
447,650,15,0.015257406048476696
448,660,0,0.33838316798210144
449,660,1,0.3980259597301483
450,660,2,0.10933730751276016
451,660,3,0.01218624971807003
452,660,4,0.007762494962662458
453,660,5,0.011907720938324928
454,660,6,0.016944793984293938
455,660,7,0.009721341542899609
456,660,8,0.010730418376624584
457,660,9,0.013861024752259254
458,660,10,0.011159435845911503
459,660,11,0.01364928763359785
460,660,12,0.00812915526330471
461,660,13,0.014952967874705791
462,660,14,0.010494846850633621
463,660,15,0.012753838673233986
464,667,0,0.423213928937912
465,667,1,0.2177993506193161
466,667,2,0.11117013543844223
467,667,3,0.016816450282931328
468,667,4,0.021129921078681946
469,667,5,0.01323868427425623
470,667,6,0.01676757074892521
471,667,7,0.027506856247782707
472,667,8,0.020201189443469048
473,667,9,0.018530268222093582
474,667,10,0.01657853089272976
475,667,11,0.021479567512869835
476,667,12,0.0183187834918499
477,667,13,0.021197257563471794
478,667,14,0.01953381858766079
479,667,15,0.016517680138349533
480,682,0,0.27619314193725586
481,682,1,0.3909958600997925
482,682,2,0.08879785239696503
483,682,3,0.011556209065020084
484,682,4,0.021882684901356697
485,682,5,0.016652902588248253
486,682,6,0.014304649084806442
487,682,7,0.027445198968052864
488,682,8,0.01944783329963684
489,682,9,0.013953687623143196
490,682,10,0.025457024574279785
491,682,11,0.019250018522143364
492,682,12,0.011960954405367374
493,682,13,0.021862631663680077
494,682,14,0.02232571877539158
495,682,15,0.01791362836956978
496,693,0,0.4374053180217743
497,693,1,0.31501033902168274
498,693,2,0.0797780454158783
499,693,3,0.009978787042200565
500,693,4,0.012315302155911922
501,693,5,0.01276693120598793
502,693,6,0.013072002679109573
503,693,7,0.019184933975338936
504,693,8,0.012712027877569199
505,693,9,0.01144613791257143
506,693,10,0.015591383911669254
507,693,11,0.01157852727919817
508,693,12,0.010468494147062302
509,693,13,0.010698293335735798
510,693,14,0.01470760814845562
511,693,15,0.013285862281918526
512,696,0,0.4109640419483185
513,696,1,0.3056827485561371
514,696,2,0.09341327846050262
515,696,3,0.015182198025286198
516,696,4,0.017288556322455406
517,696,5,0.01411730982363224
518,696,6,0.015728909522294998
519,696,7,0.013579750433564186
520,696,8,0.017769047990441322
521,696,9,0.013686077669262886
522,696,10,0.01877094805240631
523,696,11,0.011112687177956104
524,696,12,0.009029478766024113
525,696,13,0.009985886514186859
526,696,14,0.012729670852422714
527,696,15,0.020959407091140747
528,697,0,0.3799099028110504
529,697,1,0.32691219449043274
530,697,2,0.10819126665592194
531,697,3,0.013573074713349342
532,697,4,0.011842455714941025
533,697,5,0.01918039843440056
534,697,6,0.01616096869111061
535,697,7,0.010301784612238407
536,697,8,0.013140222989022732
537,697,9,0.018283870071172714
538,697,10,0.014315220527350903
539,697,11,0.010759402066469193
540,697,12,0.015374300070106983
541,697,13,0.01502338144928217
542,697,14,0.011723902076482773
543,697,15,0.015307646244764328
