,dim,info
116,5,0.02123100310564041
117,6,0.011138146743178368
118,7,0.014146456494927406
119,8,0.028331223875284195
120,9,0.0232858844101429
121,10,0.01475029531866312
122,11,0.014907458797097206
123,12,0.020005911588668823
124,13,0.011053252033889294
125,14,0.02020748145878315
126,15,0.03334391117095947
127,16,0.018644118681550026
128,1,0.2030075639486313
129,2,0.023149652406573296
130,3,0.5101056098937988
131,4,0.019783755764365196
132,5,0.025295786559581757
133,6,0.027783960103988647
134,7,0.021010328084230423
135,8,0.02762778103351593
136,9,0.029942745342850685
137,10,0.019519077613949776
138,11,0.017832238227128983
139,12,0.013853786513209343
140,13,0.02192259393632412
141,14,0.00836754310876131
142,15,0.013602731749415398
143,16,0.017194868996739388
144,1,0.1651349812746048
145,2,0.019710451364517212
146,3,0.48874396085739136
147,4,0.021367019042372704
148,5,0.018035365268588066
149,6,0.03377421572804451
150,7,0.030120855197310448
151,8,0.03375975042581558
152,9,0.028589267283678055
153,10,0.019668789580464363
154,11,0.0208456888794899
155,12,0.03809356316924095
156,13,0.010544642806053162
157,14,0.023590629920363426
158,15,0.02254333905875683
159,16,0.025477485731244087
160,1,0.19957444071769714
161,2,0.04847627505660057
162,3,0.3591403067111969
163,4,0.025459999218583107
164,5,0.03347502648830414
165,6,0.028374554589390755
166,7,0.047317955642938614
167,8,0.03515259176492691
168,9,0.048214834183454514
169,10,0.022351784631609917
170,11,0.029957709833979607
171,12,0.02192089520394802
172,13,0.027712484821677208
173,14,0.016706649214029312
174,15,0.03217146545648575
175,16,0.02399303764104843
176,1,0.15717467665672302
177,2,0.026245692744851112
178,3,0.5786330103874207
179,4,0.01541011594235897
180,5,0.02476729266345501
181,6,0.014186860993504524
182,7,0.021925395354628563
183,8,0.013166275806725025
184,9,0.021955253556370735
185,10,0.01727033220231533
186,11,0.01838863268494606
187,12,0.016773611307144165
188,13,0.02319389022886753
189,14,0.02557254210114479
190,15,0.015943028032779694
191,16,0.009393366985023022
192,1,0.15979549288749695
193,2,0.022857666015625
194,3,0.6113026142120361
195,4,0.030783459544181824
196,5,0.02036263421177864
197,6,0.01478790957480669
198,7,0.014699873514473438
199,8,0.01777542382478714
200,9,0.00987759418785572
201,10,0.016969120129942894
202,11,0.015000748448073864
203,12,0.013280946761369705
204,13,0.013421803712844849
205,14,0.004796904511749744
206,15,0.019943170249462128
207,16,0.014344624243676662
208,1,0.16705867648124695
209,2,0.017198825255036354
210,3,0.640458881855011
211,4,0.01126892864704132
212,5,0.013603880070149899
213,6,0.009903201833367348
214,7,0.024890949949622154
215,8,0.011487133800983429
216,9,0.013477932661771774
217,10,0.016636984422802925
218,11,0.015935203060507774
219,12,0.014057912863790989
220,13,0.010571812279522419
221,14,0.014836921356618404
222,15,0.010704496875405312
223,16,0.007908256724476814
224,1,0.23717911541461945
225,2,0.010898293927311897
226,3,0.4871014356613159
227,4,0.017506366595625877
228,5,0.021724380552768707
229,6,0.010452831164002419
230,7,0.015968630090355873
231,8,0.019957248121500015
232,9,0.022494221106171608
233,10,0.028277188539505005
234,11,0.012204967439174652
235,12,0.023342378437519073
236,13,0.02764981798827648
237,14,0.022160956636071205
238,15,0.017542749643325806
239,16,0.025539422407746315
240,1,0.14474792778491974
241,2,0.02208271063864231
242,3,0.5435817241668701
243,4,0.027700457721948624
244,5,0.01611604169011116
245,6,0.022665124386548996
246,7,0.01911642961204052
247,8,0.014447508379817009
248,9,0.04214971512556076
249,10,0.012981857173144817
250,11,0.021519538015127182
251,12,0.0256698839366436
252,13,0.014448382891714573
253,14,0.016482453793287277
254,15,0.024337155744433403
255,16,0.0319531187415123
256,1,0.21752795577049255
257,2,0.028712863102555275
258,3,0.34981071949005127
259,4,0.032928865402936935
260,5,0.03751940652728081
261,6,0.020074862986803055
262,7,0.0279165618121624
263,8,0.03839590772986412
264,9,0.02211284078657627
265,10,0.027737027034163475
266,11,0.026792945340275764
267,12,0.022524427622556686
268,13,0.03323419764637947
269,14,0.026683026924729347
270,15,0.04423464089632034
271,16,0.04379374161362648
272,1,0.1345546692609787
273,2,0.03788301348686218
274,3,0.3495446443557739
275,4,0.03628772124648094
276,5,0.033972423523664474
277,6,0.061481911689043045
278,7,0.02358342707157135
279,8,0.03436475619673729
280,9,0.040390606969594955
281,10,0.05214778333902359
282,11,0.040941525250673294
283,12,0.0285190436989069
284,13,0.0387544259428978
285,14,0.03941364958882332
286,15,0.01935676671564579
287,16,0.028803620487451553
288,1,0.22800569236278534
289,2,0.025545114651322365
290,3,0.40913793444633484
291,4,0.016828063875436783
292,5,0.019540058448910713
293,6,0.020231762900948524
294,7,0.033679135143756866
295,8,0.025221535935997963
296,9,0.02073010429739952
297,10,0.02959548309445381
298,11,0.032362792640924454
299,12,0.032897356897592545
300,13,0.02908441424369812
301,14,0.02532433718442917
302,15,0.022636331617832184
303,16,0.029179871082305908
304,1,0.11968677490949631
305,2,0.022984933108091354
306,3,0.6059946417808533
307,4,0.03029991313815117
308,5,0.017223337665200233
309,6,0.01936976984143257
310,7,0.015706362202763557
311,8,0.023685390129685402
312,9,0.025690728798508644
313,10,0.01138255000114441
314,11,0.013953170739114285
315,12,0.026049833744764328
316,13,0.014120661653578281
317,14,0.015909355133771896
318,15,0.023343127220869064
319,16,0.014599466696381569
320,1,0.20017798244953156
321,2,0.03394706919789314
322,3,0.5010588765144348
323,4,0.018584629520773888
324,5,0.01701393537223339
325,6,0.021677972748875618
326,7,0.02769705280661583
327,8,0.02352764457464218
328,9,0.026690324768424034
329,10,0.01555406954139471
330,11,0.018977710977196693
331,12,0.023185880854725838
332,13,0.013623596169054508
333,14,0.01592913642525673
334,15,0.02458350919187069
335,16,0.017770620062947273
336,1,0.16816189885139465
337,2,0.02476373128592968
338,3,0.4936595559120178
339,4,0.017549527809023857
340,5,0.014307904057204723
341,6,0.024253474548459053
342,7,0.029436808079481125
343,8,0.027476118877530098
344,9,0.01632906310260296
345,10,0.031932469457387924
346,11,0.029684431850910187
347,12,0.034681934863328934
348,13,0.027508340775966644
349,14,0.02540949545800686
350,15,0.018565624952316284
351,16,0.01627962663769722
352,1,0.10137709975242615
353,2,0.04330385476350784
354,3,0.5739980936050415
355,4,0.042184799909591675
356,5,0.015846559777855873
357,6,0.024503961205482483
358,7,0.02705984376370907
359,8,0.018590467050671577
360,9,0.02194170467555523
361,10,0.028729770332574844
362,11,0.010653757490217686
363,12,0.01973091810941696
364,13,0.014204403385519981
365,14,0.01573820598423481
366,15,0.021455932408571243
367,16,0.020680610090494156
368,1,0.19673395156860352
369,2,0.020925911143422127
370,3,0.5337777733802795
371,4,0.022468017414212227
372,5,0.021304331719875336
373,6,0.018400002270936966
374,7,0.014922714792191982
375,8,0.015023982152342796
376,9,0.0163910910487175
377,10,0.015851441770792007
378,11,0.02614028938114643
379,12,0.011511605232954025
380,13,0.025699244812130928
381,14,0.02112755738198757
382,15,0.026074999943375587
383,16,0.013647101819515228
384,1,0.17752481997013092
385,2,0.018274003639817238
386,3,0.5264612436294556
387,4,0.026700768619775772
388,5,0.023355349898338318
389,6,0.013566987589001656
390,7,0.01913050003349781
391,8,0.018688617274165154
392,9,0.018734479323029518
393,10,0.01909269578754902
394,11,0.02866538241505623
395,12,0.02233399823307991
396,13,0.017768286168575287
397,14,0.02572404034435749
398,15,0.021776221692562103
399,16,0.022202610969543457
400,1,0.17583529651165009
401,2,0.019149987027049065
402,3,0.5736463069915771
403,4,0.020754707977175713
404,5,0.015036562457680702
405,6,0.01274154707789421
406,7,0.011077158153057098
407,8,0.020566003397107124
408,9,0.01853875257074833
409,10,0.016963867470622063
410,11,0.015931222587823868
411,12,0.01390098873525858
412,13,0.014652444049715996
413,14,0.021330511197447777
414,15,0.030129436403512955
415,16,0.01974518410861492
416,1,0.12389539182186127
417,2,0.027806052938103676
418,3,0.650317370891571
419,4,0.010755072347819805
420,5,0.020102981477975845
421,6,0.011659586802124977
422,7,0.016033506020903587
423,8,0.018103307113051414
424,9,0.017986569553613663
425,10,0.014263110235333443
426,11,0.019517188891768456
427,12,0.020556919276714325
428,13,0.009960157796740532
429,14,0.007268030196428299
430,15,0.015733681619167328
431,16,0.016041064634919167
432,1,0.18372389674186707
433,2,0.02886698767542839
434,3,0.5151105523109436
435,4,0.01645551063120365
436,5,0.01818474940955639
437,6,0.03092673234641552
438,7,0.02351464331150055
439,8,0.02201426587998867
440,9,0.02597162127494812
441,10,0.011683736927807331
442,11,0.018455389887094498
443,12,0.025283169001340866
444,13,0.021312717348337173
445,14,0.024552933871746063
446,15,0.019324062392115593
447,16,0.014619014225900173
448,1,0.2598002552986145
449,2,0.031494855880737305
450,3,0.4473485052585602
451,4,0.018646856769919395
452,5,0.021642766892910004
453,6,0.020023463293910027
454,7,0.01572057232260704
455,8,0.010949197225272655
456,9,0.02195906825363636
457,10,0.017061371356248856
458,11,0.023134754970669746
459,12,0.02870086207985878
460,13,0.015814069658517838
461,14,0.02362014725804329
462,15,0.022451424971222878
463,16,0.02163182571530342
464,1,0.28802233934402466
465,2,0.01792033202946186
466,3,0.3346750736236572
467,4,0.02051922306418419
468,5,0.01560523733496666
469,6,0.028504911810159683
470,7,0.030689282342791557
471,8,0.0419597327709198
472,9,0.020263154059648514
473,10,0.02409655600786209
474,11,0.028259310871362686
475,12,0.03247299790382385
476,13,0.029815534129738808
477,14,0.02920747548341751
478,15,0.027275778353214264
479,16,0.030713049694895744
480,1,0.13697032630443573
481,2,0.01789535954594612
482,3,0.5622040033340454
483,4,0.01043771393597126
484,5,0.02146700955927372
485,6,0.025744643062353134
486,7,0.029937250539660454
487,8,0.016528742387890816
488,9,0.017946891486644745
489,10,0.023158276453614235
490,11,0.01730789989233017
491,12,0.01871316507458687
492,13,0.01946861669421196
493,14,0.03342387452721596
494,15,0.021996239200234413
495,16,0.026800010353326797
496,1,0.20515193045139313
497,2,0.026953162625432014
498,3,0.45781663060188293
499,4,0.016770601272583008
500,5,0.02923298440873623
501,6,0.016864508390426636
502,7,0.02727244608104229
503,8,0.023450728505849838
504,9,0.01825251616537571
505,10,0.02565057948231697
506,11,0.03521032631397247
507,12,0.015454689040780067
508,13,0.025463370606303215
509,14,0.02361309714615345
510,15,0.030957845970988274
511,16,0.021884601563215256
512,1,0.24199102818965912
513,2,0.02394016645848751
514,3,0.48552218079566956
515,4,0.017239557579159737
516,5,0.01718418300151825
517,6,0.025863291695713997
518,7,0.021390797570347786
519,8,0.02748977206647396
520,9,0.023158788681030273
521,10,0.017948422580957413
522,11,0.016125937923789024
523,12,0.014818512834608555
524,13,0.017464565113186836
525,14,0.01846831664443016
526,15,0.013848161324858665
527,16,0.017546307295560837
528,1,0.09560880810022354
529,2,0.01847258396446705
530,3,0.630627453327179
531,4,0.009241214022040367
532,5,0.011428812518715858
533,6,0.022920912131667137
534,7,0.019162405282258987
535,8,0.024692578241229057
536,9,0.02493341825902462
537,10,0.017904413864016533
538,11,0.027913501486182213
539,12,0.02085074409842491
540,13,0.019505908712744713
541,14,0.017062000930309296
542,15,0.020828593522310257
543,16,0.018846675753593445
544,1,0.1766083985567093
545,2,0.026970691978931427
546,3,0.5578655004501343
547,4,0.011887526139616966
548,5,0.014573756605386734
549,6,0.01707117073237896
550,7,0.014418595470488071
551,8,0.01724173314869404
552,9,0.016732895746827126
553,10,0.01705976016819477
554,11,0.016391199082136154
555,12,0.021169254556298256
556,13,0.013650774955749512
557,14,0.0187967699021101
558,15,0.033234190195798874
559,16,0.026327798143029213
560,1,0.03292671963572502
561,2,0.19069333374500275
562,3,0.0234597809612751
563,4,0.056573040783405304
564,5,0.02480189874768257
565,6,0.2615113854408264
566,7,0.04619135335087776
567,8,0.0911581739783287
568,9,0.02763371355831623
569,10,0.022098295390605927
570,11,0.050388041883707047
571,12,0.009660257026553154
572,13,0.08371934294700623
573,14,0.022716110572218895
574,15,0.03954225033521652
575,16,0.01692633330821991
576,1,0.15838950872421265
577,2,0.02889299765229225
578,3,0.48793140053749084
579,4,0.016821017488837242
580,5,0.017080947756767273
581,6,0.02647826261818409
582,7,0.013423284515738487
583,8,0.022086527198553085
584,9,0.040674567222595215
585,10,0.01561110932379961
586,11,0.020018931478261948
587,12,0.0362548902630806
588,13,0.031449127942323685
589,14,0.028359588235616684
590,15,0.03513896465301514
591,16,0.021388862282037735
592,1,0.2474566251039505
593,2,0.033505044877529144
594,3,0.38669466972351074
595,4,0.025934673845767975
596,5,0.027358856052160263
597,6,0.048056311905384064
598,7,0.03148519620299339
599,8,0.018709324300289154
600,9,0.019066723063588142
601,10,0.021935202181339264
602,11,0.02317913807928562
603,12,0.0192059688270092
604,13,0.03135600686073303
605,14,0.022082185372710228
606,15,0.02387382462620735
607,16,0.020100241526961327
608,1,0.17165212333202362
609,2,0.028507890179753304
610,3,0.5681931376457214
611,4,0.02565852738916874
612,5,0.012514563277363777
613,6,0.013577674515545368
614,7,0.01813596487045288
615,8,0.025368234142661095
616,9,0.013398833572864532
617,10,0.010618587024509907
618,11,0.01657520793378353
619,12,0.02324373833835125
620,13,0.017513908445835114
621,14,0.013245479203760624
622,15,0.022546948865056038
623,16,0.019249185919761658
624,1,0.23975491523742676
625,2,0.020349280908703804
626,3,0.450078547000885
627,4,0.017794225364923477
628,5,0.02411947399377823
629,6,0.021461736410856247
630,7,0.02190975844860077
631,8,0.022939331829547882
632,9,0.029329506680369377
633,10,0.02731456235051155
634,11,0.020472222939133644
635,12,0.017438294366002083
636,13,0.016581851989030838
637,14,0.025376973673701286
638,15,0.021302880719304085
639,16,0.02377643622457981
640,1,0.17495732009410858
641,2,0.03183479607105255
642,3,0.44784459471702576
643,4,0.03520156815648079
644,5,0.029797684401273727
645,6,0.018611092120409012
646,7,0.018182767555117607
647,8,0.03764363005757332
648,9,0.029240107163786888
649,10,0.014310671016573906
650,11,0.019750308245420456
651,12,0.0271342433989048
652,13,0.03663023188710213
653,14,0.023736532777547836
654,15,0.03400597721338272
655,16,0.021118467673659325
656,1,0.18873877823352814
657,2,0.019279031082987785
658,3,0.5406659245491028
659,4,0.017454957589507103
660,5,0.016227133572101593
661,6,0.015557846054434776
662,7,0.014568712562322617
663,8,0.02316395752131939
664,9,0.01886323094367981
665,10,0.018503764644265175
666,11,0.016000855714082718
667,12,0.024677254259586334
668,13,0.026802554726600647
669,14,0.024373162537813187
670,15,0.01586766541004181
671,16,0.01925516128540039
672,1,0.24581319093704224
673,2,0.03859296813607216
674,3,0.3578396737575531
675,4,0.032513365149497986
676,5,0.022154688835144043
677,6,0.021247753873467445
678,7,0.02513069286942482
679,8,0.03032962791621685
680,9,0.037023864686489105
681,10,0.02560897171497345
682,11,0.014274557121098042
683,12,0.023519473150372505
684,13,0.024634484201669693
685,14,0.03580961003899574
686,15,0.04177787899971008
687,16,0.023729214444756508
688,1,0.17684148252010345
689,2,0.036659710109233856
690,3,0.43042415380477905
691,4,0.026465917006134987
692,5,0.034792058169841766
693,6,0.02399946190416813
694,7,0.0291132852435112
695,8,0.031255654990673065
696,9,0.019825104624032974
697,10,0.0293619055300951
698,11,0.032154567539691925
699,12,0.03332960605621338
700,13,0.016039373353123665
701,14,0.021250881254673004
702,15,0.03096083551645279
703,16,0.027525993064045906
704,1,0.17047567665576935
705,2,0.04223230481147766
706,3,0.4425542652606964
707,4,0.027332574129104614
708,5,0.02647462487220764
709,6,0.01926003396511078
710,7,0.028083560988307
711,8,0.04044899344444275
712,9,0.031883884221315384
713,10,0.03471120446920395
714,11,0.02243610844016075
715,12,0.02129097655415535
716,13,0.028518153354525566
717,14,0.01990046165883541
718,15,0.027992326766252518
719,16,0.01640484854578972
720,1,0.15303157269954681
721,2,0.03230525180697441
722,3,0.5517119765281677
723,4,0.019993459805846214
724,5,0.01623169332742691
725,6,0.014982886612415314
726,7,0.02898300625383854
727,8,0.018481869250535965
728,9,0.01912604086101055
729,10,0.021102270111441612
730,11,0.023353377357125282
731,12,0.01161971315741539
732,13,0.029666244983673096
733,14,0.02372918277978897
734,15,0.017529334872961044
735,16,0.018152110278606415
736,1,0.1028740331530571
737,2,0.022386925294995308
738,3,0.6390355229377747
739,4,0.024501638486981392
740,5,0.01742839254438877
741,6,0.015261994674801826
742,7,0.011924106627702713
743,8,0.027782922610640526
744,9,0.017601901665329933
745,10,0.016532545909285545
746,11,0.014635025523602962
747,12,0.01164846122264862
748,13,0.02652590721845627
749,14,0.015797903761267662
750,15,0.019688311964273453
751,16,0.016374418511986732
752,1,0.15218399465084076
753,2,0.03457016497850418
754,3,0.3249165117740631
755,4,0.04577091708779335
756,5,0.0397956520318985
757,6,0.03888764604926109
758,7,0.047788798809051514
759,8,0.03205760940909386
760,9,0.05977259948849678
761,10,0.03682392090559006
762,11,0.021960072219371796
763,12,0.03503451868891716
764,13,0.0313522033393383
765,14,0.039520587772130966
766,15,0.03389507159590721
767,16,0.025669749826192856
768,1,0.15446263551712036
769,2,0.033305127173662186
770,3,0.5164971947669983
771,4,0.013613671064376831
772,5,0.030020521953701973
773,6,0.02847781777381897
774,7,0.025158997625112534
775,8,0.018365755677223206
776,9,0.030019115656614304
777,10,0.020504871383309364
778,11,0.02544044889509678
779,12,0.03404870629310608
780,13,0.020658837631344795
781,14,0.018950683996081352
782,15,0.014649718068540096
783,16,0.01582590490579605
784,1,0.29850339889526367
785,2,0.02288457378745079
786,3,0.47661080956459045
787,4,0.011709839105606079
788,5,0.012959695421159267
789,6,0.011279931291937828
790,7,0.012046080082654953
791,8,0.0228154044598341
792,9,0.020536169409751892
793,10,0.018977932631969452
794,11,0.017441309988498688
795,12,0.017844319343566895
796,13,0.010065139271318913
797,14,0.011033994145691395
798,15,0.018779069185256958
799,16,0.016512323170900345
800,1,0.12705732882022858
801,2,0.032741840928792953
802,3,0.6004772782325745
803,4,0.024981269612908363
804,5,0.012001830153167248
805,6,0.024240732192993164
806,7,0.01932419091463089
807,8,0.014496034011244774
808,9,0.018200373277068138
809,10,0.019352687522768974
810,11,0.019595541059970856
811,12,0.019023515284061432
812,13,0.012662243098020554
813,14,0.020865565165877342
814,15,0.0178439412266016
815,16,0.01713561825454235
816,1,0.14218749105930328
817,2,0.018474115058779716
818,3,0.630556583404541
819,4,0.014393264427781105
820,5,0.012265312485396862
821,6,0.009613028727471828
822,7,0.020706353709101677
823,8,0.013498548418283463
824,9,0.011220373213291168
825,10,0.01773417368531227
826,11,0.013639252632856369
827,12,0.010571476072072983
828,13,0.023884210735559464
829,14,0.022540481761097908
830,15,0.013868104666471481
831,16,0.024847211316227913
832,1,0.32398974895477295
833,2,0.023726994171738625
834,3,0.35231924057006836
835,4,0.029421739280223846
836,5,0.02233845926821232
837,6,0.02907535992562771
838,7,0.025976048782467842
839,8,0.023337770253419876
840,9,0.025877082720398903
841,10,0.017513887956738472
842,11,0.023104235529899597
843,12,0.023529063910245895
844,13,0.013173886574804783
845,14,0.02850751392543316
846,15,0.011379229836165905
847,16,0.026729755103588104
848,1,0.18218675255775452
849,2,0.015207800082862377
850,3,0.5545464754104614
851,4,0.0195394828915596
852,5,0.011468512006103992
853,6,0.0225200355052948
854,7,0.019886216148734093
855,8,0.02173999696969986
856,9,0.025723585858941078
857,10,0.024897316470742226
858,11,0.022136589512228966
859,12,0.020445071160793304
860,13,0.012275291606783867
861,14,0.010448705404996872
862,15,0.0242147259414196
863,16,0.012763438746333122
864,1,0.11212921887636185
865,2,0.01805204711854458
866,3,0.516032874584198
867,4,0.02912231534719467
868,5,0.018465207889676094
869,6,0.026319347321987152
870,7,0.01872977241873741
871,8,0.031337883323431015
872,9,0.03240196406841278
873,10,0.03255056217312813
874,11,0.019203538075089455
875,12,0.02182702161371708
876,13,0.024995949119329453
877,14,0.024878820404410362
878,15,0.03363620117306709
879,16,0.040317289531230927
880,1,0.13174256682395935
881,2,0.032316695898771286
882,3,0.5150208473205566
883,4,0.017351778224110603
884,5,0.016832390800118446
885,6,0.02464703842997551
886,7,0.028154511004686356
887,8,0.026717497035861015
888,9,0.026421071961522102
889,10,0.04058371111750603
890,11,0.024325482547283173
891,12,0.026595061644911766
892,13,0.018470456823706627
893,14,0.023829292505979538
894,15,0.023479383438825607
895,16,0.02351224794983864
896,1,0.1528877466917038
897,2,0.01573592983186245
898,3,0.5929610133171082
899,4,0.03591705113649368
900,5,0.020008644089102745
901,6,0.027426721528172493
902,7,0.021891070529818535
903,8,0.02895364910364151
904,9,0.00805098470300436
905,10,0.013124293647706509
906,11,0.017114810645580292
907,12,0.019809333607554436
908,13,0.012752982787787914
909,14,0.012475098483264446
910,15,0.006091899238526821
911,16,0.014798787422478199
912,1,0.16996701061725616
913,2,0.02688843384385109
914,3,0.5375617742538452
915,4,0.018564486876130104
916,5,0.01686606928706169
917,6,0.007587059400975704
918,7,0.02163933776319027
919,8,0.014379368163645267
920,9,0.015716999769210815
921,10,0.023393234238028526
922,11,0.017483489587903023
923,12,0.033620499074459076
924,13,0.018472928553819656
925,14,0.01201383676379919
926,15,0.023728832602500916
927,16,0.0421166718006134
928,1,0.26648592948913574
929,2,0.01621442288160324
930,3,0.44881027936935425
931,4,0.01567171886563301
932,5,0.022479994222521782
933,6,0.022479994222521782
934,7,0.03593694418668747
935,8,0.02423965185880661
936,9,0.02133909799158573
937,10,0.017715977504849434
938,11,0.029513642191886902
939,12,0.020965347066521645
940,13,0.014734065160155296
941,14,0.01681230217218399
942,15,0.01098532136529684
943,16,0.015615297481417656
944,1,0.16410306096076965
945,2,0.025325635448098183
946,3,0.4520902931690216
947,4,0.016513507813215256
948,5,0.015648724511265755
949,6,0.023050457239151
950,7,0.02506730705499649
951,8,0.051764294505119324
952,9,0.032980166375637054
953,10,0.019076621159911156
954,11,0.0372425876557827
955,12,0.019669411703944206
956,13,0.030773960053920746
957,14,0.027560796588659286
958,15,0.013924365863204002
959,16,0.045208800584077835
960,1,0.18227514624595642
961,2,0.041833456605672836
962,3,0.5307663679122925
963,4,0.01853521727025509
964,5,0.01880001835525036
965,6,0.012854727916419506
966,7,0.015809975564479828
967,8,0.026561995968222618
968,9,0.013417430222034454
969,10,0.014805938117206097
970,11,0.01781083457171917
971,12,0.021570667624473572
972,13,0.02595982886850834
973,14,0.019605031237006187
974,15,0.02265363745391369
975,16,0.016739748418331146
976,1,0.2892626225948334
977,2,0.02050027810037136
978,3,0.44887080788612366
979,4,0.01783323846757412
980,5,0.02968350425362587
981,6,0.013652593828737736
982,7,0.025065885856747627
983,8,0.01811758615076542
984,9,0.014925598166882992
985,10,0.01662633940577507
986,11,0.017411334440112114
987,12,0.016168465837836266
988,13,0.01843693107366562
989,14,0.015964804217219353
990,15,0.012806355021893978
991,16,0.02467363141477108
992,1,0.24024097621440887
993,2,0.022645428776741028
994,3,0.44628211855888367
995,4,0.02449837140738964
996,5,0.010316349565982819
997,6,0.03991785645484924
998,7,0.03307303786277771
999,8,0.032961778342723846
1000,9,0.025418035686016083
1001,10,0.012790687382221222
1002,11,0.01142539270222187
1003,12,0.019384581595659256
1004,13,0.015313553623855114
1005,14,0.02627970464527607
1006,15,0.018698086962103844
1007,16,0.020754018798470497
1008,1,0.16470709443092346
1009,2,0.03306616470217705
1010,3,0.5324470400810242
1011,4,0.016683651134371758
1012,5,0.02324431948363781
1013,6,0.01675184816122055
1014,7,0.020392322912812233
1015,8,0.025926975533366203
1016,9,0.01784912496805191
1017,10,0.033502932637929916
1018,11,0.02289414219558239
1019,12,0.013307536020874977
1020,13,0.02466878667473793
1021,14,0.014522815123200417
1022,15,0.02343665063381195
1023,16,0.016598597168922424
1024,1,0.1304912567138672
1025,2,0.037881702184677124
1026,3,0.5261388421058655
1027,4,0.029922110959887505
1028,5,0.015905017033219337
1029,6,0.020903130993247032
1030,7,0.02884289249777794
1031,8,0.02828274667263031
1032,9,0.02037060260772705
1033,10,0.03082004375755787
1034,11,0.025208674371242523
1035,12,0.02126995101571083
1036,13,0.02832098677754402
1037,14,0.01744665764272213
1038,15,0.019839491695165634
1039,16,0.018355919048190117
1040,1,0.24346178770065308
1041,2,0.03749377280473709
1042,3,0.404080331325531
1043,4,0.022903580218553543
1044,5,0.027467498555779457
1045,6,0.025989603251218796
1046,7,0.01850670389831066
1047,8,0.022161802276968956
1048,9,0.020655596628785133
1049,10,0.02999294176697731
1050,11,0.019045578315854073
1051,12,0.024596646428108215
1052,13,0.03382640331983566
1053,14,0.017397811636328697
1054,15,0.03202197700738907
1055,16,0.020397955551743507
1056,1,0.18108241260051727
1057,2,0.023605555295944214
1058,3,0.524762749671936
1059,4,0.02905890718102455
1060,5,0.021312080323696136
1061,6,0.032750967890024185
1062,7,0.021389462053775787
1063,8,0.023397618904709816
1064,9,0.02401905506849289
1065,10,0.016215259209275246
1066,11,0.021315403282642365
1067,12,0.019220370799303055
1068,13,0.018159324303269386
1069,14,0.009919716976583004
1070,15,0.015393956564366817
